,Date,Location,Operator,Route,Type,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Ground,Summary,Year
1478,1959-08-19,"Near Barcelona, Spain",Transair,Barcelona - London,Douglas DC-3,32.0,29.0,3.0,32.0,29.0,3.0,0.0,"Nineteen minutes after taking off and while climbing, the aircraft entered a cloud and struck Mt. Monseny. Pilot did not follow prescribed regulations.",1959
1479,1959-08-27,"Near Asuncion, Paraguay",Aerolineas Argentinas,Buenos Aires - Asunción,de Havilland DH-106 Comet 4,50.0,44.0,6.0,2.0,1.0,1.0,0.0,"The aircraft descended below MDA and crashed 5 miles short of the runway while on approach to Asuncion. The crew led the aircraft pass below the glide in marginal weather conditions and continued the approach at an insufficient altitude, against published procedures.",1959
1480,1959-02-09,"Abilene, Texas",Aaxico Airlines,"Abilene, TX - Forth Worth, TX",Curtiss C-46A,2.0,0.0,2.0,2.0,0.0,2.0,0.0,"The cargo plane took off, rose to 200 ft., stalled and crashed. Elevator control lost. The aft link assembly became disconnected from the clevis in the elevator control horn assembly when an improperly secured bolt backed out.",1959
1481,1959-08-09,"Poza Rica, Mexico",Mexicana,Mexico City - Merida,Douglas DC-3,16.0,13.0,3.0,1.0,1.0,0.0,0.0,"An in-flight explosion occurred in the passenger cabin. A male passenger, who was believed to have been carrying a bomb, fell from the airplane from an altitude of 11,000ft.  A forced landing was made at Poza Rica after a fire broke out in the cabin.",1959
1482,1959-12-09,"Near Tegucigalpa, Honduras",Pan American World Airways,San Salvador - Miami,Douglas DC-4,3.0,0.0,3.0,3.0,0.0,3.0,0.0,"Shortly after taking off, the cargo plane deviated from it's intended course and struck a mountain, for reasons unknown.",1959
1483,1959-09-23,"Sao Paulo, Brazil",VASP,Sao Paulo - Rio de Janeiro,Saab Scandia 90A-1,20.0,16.0,4.0,20.0,16.0,4.0,0.0,Crashed a few minutes after taking off from Sao Paulo Airport. Cause undetermined.,1959
1484,1959-09-24,"Great Sitkin Island, Alaska",Reeve Aleutian Airlines,Shemya - Cold Bay - Adak - Anchorage,Douglas C-54B,16.0,11.0,5.0,16.0,11.0,5.0,0.0,Crashed into a mountain while on approach to Adak. Improper approach. Crew error. Pilot did not fly in accordance with visual flight rules over hazardous terrain.,1959
1485,1959-09-24,"Bordeaux, France",T.A. Intercontinentaux (France),Paris - Bordeaux - Bamako - Abidjan,Douglas DC-7C,65.0,56.0,9.0,54.0,45.0,9.0,0.0,"Crashed shortly after takeoff, not gaining altitude and colliding with trees. Loss of an engine. Crew did not properly monitor altimeter.",1959
1486,1959-09-29,"Buffalo, Texas",Braniff Airlines,Houston - Dallas,Lockheed 188A Electra,34.0,28.0,6.0,34.0,28.0,6.0,0.0,"In-flight separation of the left wing resulted in the aircraft crashing 3 miles southeast of Buffalo, Texas. A design flaw caused an oscillation known as  mode to transfer propeller wobble to the outboard nacelles which induced flutter in the wing which led to the separation of the wing. One of two accidents with the same cause. See 3/17/1960.",1959
1487,1959-06-10,"Paloemeu, Suriname",Kappel-Van Eyck Airways,"Paramaribo, Suriname - Paloemeu, Suriname",Aero Commander AC 520,2.0,0.0,2.0,2.0,0.0,2.0,0.0,"The aircraft was on a government mission to supply contractors near Paloemeu with food and equipment.  While searching for a drop point in the jungle, in heavy fog,  the plane crashed into a hill.",1959
1488,1959-10-23,"Near Moscow, Russia",Aeroflot,Baku - Moscow,Ilyushin IL-14P,28.0,23.0,5.0,28.0,23.0,5.0,0.0,"Crashed on approach. Crew's handling of the plane led to a premature loss of altitude and collision with obstacles. Crew fatigue,",1959
1489,1959-10-26,"Santa Maria, California",Pacific Air Lines,Los Angeles - Oxnard - Santa Maria - Paso Robles,Douglas C-47A-DL,19.0,17.0,2.0,1.0,0.0,1.0,1.0,"Moments after rotation the left engine exploded and caught fire. The elevator of the plane hit a 12,000 volt powerline and crash landed upright sliding 65 feet. The only fatality was the first officer who was thrown clear of the accident still strapped to his seat. The number 5 cylinder of the left engine failed leading to an explosion that deformed the left engine's ring cowl to a degree that cause excessive drag and buffeting that made sustained flight impossible. Maintenance records showed the engine had a troubling number of oil leaks.",1959
1490,1959-10-30,"Waynesborough, Virginia",Piedmont Airlines,"Washington DC - Charlottsville, VA",Douglas DC-3,27.0,24.0,3.0,26.0,23.0,3.0,0.0,Crashed into Bucks Elbow Mountain during an ILS approach to Charlottesville Airport. Navigational omission resulting in an off course approach. It took thirty-six hours before the lone survivor was rescued.  A navigational omission which resulted in a lateral course error that was not detected and corrected through precision instrument flying procedures. A contributing factor to the accident may have been pre-occupation of the captain resulting from mental stress.,1959
1491,1959-10-30,"Athens, Greece",Olympic Airways,Athens - Thessaloniki,Douglas DC-3,18.0,15.0,3.0,18.0,15.0,3.0,0.0,Engine failure on takeoff. The plane crashed 5 minutes later. Failure of the gudgeon pin bearing of the No.6 piston of the left engine.,1959
1492,1959-04-11,"St. Cleophas, Quebec, Canada",Wheeler Airlines,Montreal - Hall Lake,Douglas C-54A,5.0,0.0,5.0,5.0,0.0,5.0,0.0,The cargo plane exploded in midair while en route after an engine fire. The possible failure of the fire detection and warning system to inform the pilot of the existence of a fire before it had penetrated the firewall and ignited the fuel feed system and oil tank to the rear of no.2 engine.,1959
1493,1959-11-16,"Lvov, Ukraine, USSR",Aeroflot,Moscow - Kiev - Lvov,Antonov AN-10,40.0,32.0,8.0,40.0,32.0,8.0,0.0,"Loss of control in icing conditions when the flaps were downed to 45° on approach, apparently due to an excessive accumulation of ice on wings and stabs. The distance between the aircraft and the ground was insufficient to expect a recovery.",1959
1494,1959-11-16,Gulf of Mexico,National Airlines,Tampa - New Orleans,Douglas DC-7B,42.0,36.0,6.0,42.0,36.0,6.0,0.0,"The aircraft crashed into the Gulf of Mexico at 29 degrees 13 minutes N, 88 degrees 40 minutes W or about 108 miles east-southeast of New Orleans, while on a flight from Tampa to New Orleans. Sabotage (explosion of a dynamite bomb aboard) was strongly suspected but could never be proven due to lack of physical evidence.  There is a possibility that there is a connection between this crash and the National Airlines crash of January 6, 1960. No one was charged in either case.",1959
1495,1959-11-21,"Beirut, Lebanon",Ariana Afghan Airlines,Beirut - Tehran,Douglas DC-4,27.0,22.0,5.0,24.0,19.0,5.0,0.0,"Crashed shortly after takeoff, 2.5 miles from Beirut Airport. Navigation error. Possible in-flight fire in the No. 1 engine which induced the pilot to start fire emergency action with a resulting reduction in the rate of turn and the rate of climb.",1959
1496,1959-11-24,"Chicago, Illinois",Trans World Airlines,Chicago - Denver - Los Angeles,Lockheed L-1049H Super Constellation,3.0,0.0,3.0,3.0,0.0,3.0,8.0,"Shortly after taking off the plane experienced a fire warning in the No. 2 engine, shut it down and attempted to return to Midway Airport. During the final approach the aircraft banked in excess of 45 degrees and developed an excessive sink rate. When the aircraft reached the tops of trees its wings were nearly level and its nose was raised in a climbing attitude but the descent continued and the plane crashed one quarter of a mile southeast of the airport. The accident was the consequence of manuvering the aircraft during the turn to final approach in such a manner as to cause a rate of sink from which recovery was not possible. Sometime during the turn the flaps were retracted from 60% to 24% causing a loss of lift.",1959
1497,1959-01-12,"Willamsport, Pennsylvania",Allegheny Airlines,Harrisburg - Willamsport,Martin 202,26.0,22.0,4.0,25.0,21.0,4.0,0.0,"Crashed into Bald Eagle Mountain,13 miles south of Williamsport,  while on an ILS approach to Williamsport.  Probable accidental caging of the fluxgate compass leading to a erroneous heading indication. Captain's failure to execute a timely abandoned approach. There was one passenger who survived.",1959
1498,1959-08-12,"Off Cartagena, Colombia",Sociedad Aeronautica Medellin,San Andres Island - Cartagena,Curtiss C-46A,45.0,42.0,3.0,45.0,42.0,3.0,0.0,Disappeared en route. Right landing gear found on Moron Island.  Cause undetermined.,1959
1499,1959-12-13,"Near Tashkent, Uzbekistan, USSR",Aeroflot,Kabul - Tashkent,Ilyushin IL-18,29.0,24.0,5.0,29.0,24.0,5.0,0.0,"Crashed into a mountain while en route. Crew error. The crew deviated from prescribe route. The captain decided to continue under VFR in IMC conditions and at the time of the accident, the aircraft was about 40 to 50 km off course to the right of the intended route.",1959
1500,1959-12-17,"Ketchikan, Alaska",California Aircraft,Juneau - Annette Island,Consolidated PBY-5A Catalina,3.0,0.0,3.0,3.0,0.0,3.0,0.0,The cargo plane cashed en route after reporting engine trouble.,1959
1501,1959-12-21,"Rome, Italy",Alitalia,Training,Vickers 785D Viscount,2.0,0.0,2.0,2.0,0.0,2.0,0.0,Crashed into a hanger during a practice landing. The accident was attributed to a balked landing maneuver carried out below the speed limits for safe directional control of the aircraft during a critical situation that developed in the last phase of the landing in the course of a simulated emergency exercise with two power units inoperative.,1959
1502,1959-12-22,"Rio de Janeiro, Brazil",VASP,Rio de Janeiro - Sao Paulo,Vickers Viscount 827 / Fokker T-21,32.0,26.0,6.0,32.0,26.0,6.0,10.0,"A midair collision took place between a Vickers Viscount and a Brazilian Air Force Fokker T-21 trainer, as the Viscount made an approach to land. The pilot of the trainer parachuted to safety. All 32 aboard the Viscount were killed when it crashed into several houses in the district of Ramos. Failure of both pilots to see and avoid each other. Apparently, the pilot of the trainer aircraft was not supposed to cross the approach path of the Viscount.",1959
1503,1959-12-24,"Palembang, Indonesia",Garuda Indonesia Airlines,Palembang - Jakarta,Douglas C-47A,2.0,0.0,2.0,1.0,0.0,1.0,0.0,"Shortly after takeoff the cargo plane lost the No. 2 engine, tried to return to the airport but crashed. Failure of the right engine, a lack of precaution on the part of the captain and marginal weather. A contributing factor may have been the overloaded condition of the aircraft, however, not to such an extent that it forced the aircraft to descend to a dangerously low altitude.",1959
1504,1959-12-31,"Near San Jose de Chiquitos, Bolivia",Lloyd Aereo Boliviano,San José de Chiquitos - La Paz,Douglas DC-3,11.0,7.0,4.0,11.0,7.0,4.0,0.0,Crashed on takeoff.,1959
1505,1960-03-01,"Taksing, India",Indian Airlines,Unknown,Douglas C-47A,9.0,5.0,4.0,9.0,5.0,4.0,0.0,"The cargo plane crashed while dropping supplies and making a narrow turn in a valley. The accident was attributed to an error in navigation which caused the pilot to enter the wrong valley. During an attempt to turn back in a restricted area, the aircraft stalled and crashed.",1960
1506,1960-06-01,"Wilmington/Bolivia, North Carolina",National Airlines,New York - Miami,Douglas DC-6B,34.0,29.0,5.0,34.0,29.0,5.0,0.0,"The plane disintegrated in flight at 18,000 feet and crashed 1.5 miles northwest of Bolivia, North Carolina. Detonation of a dynamite bomb by means of dry cell batteries, in the vicinity of row 7, in the passenger cabin.  The plane continued to fly for a short time after which the fuselage came apart and the plane crashed in a ball of flames. Julian Frank, who had purchased 1 million dollars in insurance, was suspected of committing suicide by detonating the bomb in his lap or under his seat. There is a possibility Frank may have been an unwitting bomb carrier and that this bombing has something to do with the National Airlines crash of November, 16, 1959. No one was charged in either case.",1960
1507,1960-01-18,"Charles City, Virginia",Capital Airlines,Washington D.C. - Norfolk,Vickers Viscount 745D,50.0,46.0,4.0,50.0,46.0,4.0,0.0,"The aircraft crashed and burned in a wooded area, striking the ground in a level attitude. The delayed arming of the engine ice-protection systems while flying through icing conditions, causing eventual flame-out of the four engines. This condition existed for sufficient time to cause a drop in battery electrical energy, preventing the unfeathering and relighting of sufficient engines to maintain flight. The aircraft was then dived in an  effort to attain sufficient airspeed to drive the propellers out of the feathered positions by wind-milling.  At the same time, multiple attempts were made to relight one or more engines. Successful relights were either interrupted by auto-feather action initiated by premature advancing of the throttles prior to complete light up of an engine or prevented by insufficient battery electrical energy. No. 4 engine was eventually  relit and the crew had just successfully relit No. 3 engine when the aircraft crashed.",1960
1508,1960-01-19,"Ankara, Turkey",Scandinavian Airlines (SAS),Istanbul - Ankara,Sud Aviation Caravelle 1,42.0,35.0,7.0,42.0,35.0,7.0,0.0,"While on a flight from Istanbul to Ankara, Turkey the aircraft crashed while on approach to Esenboga Airport, 6 nm short of the runway. The aircraft struck the ground at an elevation of 3,500 ft, between the Ankara mountain range and the airport. An unintentional descent below the authorized minimum flight altitude during final approach to Esenboga Airport for reasons that could not be determined. The aircraft was named ""Orm Viking.""",1960
1509,1960-01-21,"Montego Bay, Jamacia",AVIANCA,Miami - Montigo Bay,Lockheed 1049E Super Constellation,46.0,39.0,7.0,37.0,35.0,2.0,0.0,A heavy landing led to structural failure and a fire. The adoption of a final approach path resulting in a heavy landing during which a major structural failure occurred in the port wing. Crew fatigue. Lack of proper training.,1960
1510,1960-01-26,"Off Bathurst Island, Australia",Transportes Aéreos de Timor,Darwin - Baucau,de Havilland DH-114 Heron 2D,9.0,7.0,2.0,9.0,7.0,2.0,0.0,Radio contact was lost with the aircraft before it crashed into the ocean. Poor weather.  Unqualified pilot.,1960
1511,1960-05-02,"Cochabamba, Bolivia",Lloyd Aereo Boliviano,Cochabamba - La Paz,Douglas DC-4,59.0,55.0,4.0,59.0,55.0,4.0,0.0,"Few minutes after takeoff and reaching an altitude of 9,000 feet, the captain stated that an engine exploded. Shortly thereafter, the airplane went out of control and crashed in Laguna Huanacota, about 13 km south of the airport. A two-year-old girl survived but later died from her injuries.Investigators believed that the maximum takeoff weight was exceeded and this contributed to the engine exploding.",1960
1512,1960-02-26,"Lvov-Snilow,  Ukraine",Aeroflot,Moscow - Kiev - Lviv,Antonov 10A,33.0,25.0,8.0,32.0,24.0,8.0,0.0,The plane crashed into a swamp short of the runway threshold. Icing of the horizontal stabilizer.,1960
1513,1960-02-26,"Shannon, Ireland",Alitalia,Rome - Shannon - Gander -New York City,Douglas DC-7C,52.0,40.0,12.0,34.0,23.0,11.0,0.0,Lost altitude shortly after taking off and crashed. Cause unknown.,1960
1514,1960-03-15,"El Refugio, Colombia",Agencia Interamericana de Aviada,Aracacuara - Villavicencio,Consolidated PBY-5A Catalina,13.0,10.0,3.0,6.0,4.0,2.0,0.0,Crashed in the jungle  en route.,1960
